Date,Time,Nitrogen dioxide,Ozone,PM10,PM2.5,Sulphur dioxide
2024-06-11,08:00,22.78109,37.07013,8.75,4.34,0.65051
2024-06-11,09:00,22.20356,43.35658,6.975,3.113,0.58546
2024-06-11,10:00,20.89127,50.69078,4.975,2.146,0.45536
2024-06-11,11:00,30.8122,42.40863,5.35,2.241,0.52041
2024-06-11,12:00,21.83608,49.99229,5.35,2.217,0.45536
2024-06-11,13:00,26.40279,47.94669,6.55,2.5,0.58546
2024-06-11,14:00,19.15902,57.42627,6.2,2.453,0.58546
2024-06-11,15:00,16.93683,51.04003,-99,-99,0.52041
2024-06-11,16:00,-99,44.20476,6.275,2.877,-99
2024-06-11,17:00,24.67043,43.85551,7.425,3.255,1.75638
2024-06-11,18:00,29.49948,41.80992,5.525,3.302,0.97577
2024-06-11,19:00,21.57334,46.74927,6.275,3.255,0.58546
2024-06-11,20:00,23.8829,45.00304,6.475,3.679,0.45536
2024-06-11,21:00,27.29473,42.10927,6.25,3.962,0.19515
2024-06-11,22:00,31.33639,36.52131,5.8,3.797,0.2602
2024-06-11,23:00,18.3714,47.99659,4.775,3.491,0.19515
2024-06-12,00:00,14.32971,51.53895,5.425,3.892,0.39031
2024-06-12,01:00,17.08044,46.10067,6,4.458,0.17344
2024-06-12,02:00,20.58053,37.65221,7.65,5.637,0.34689
2024-06-12,03:00,29.76827,31.33249,7.35,5.566,0.52033
2024-06-12,04:00,26.30317,34.52561,7.05,5,0.52033
2024-06-12,05:00,34.07338,25.54496,8.4,5.731,0.84554
2024-06-12,06:00,45.20373,15.06754,9.3,6.58,0.84554
2024-06-12,07:00,45.51881,13.57076,11.95,7.476,1.04067
2024-06-12,08:00,46.83135,22.6512,13.425,7.807,1.10571
2024-06-12,09:00,37.95856,40.46282,12.375,6.368,0.84554
2024-06-12,10:00,19.42553,55.58025,10.25,6.014,0.7805
2024-06-12,11:00,20.84307,56.47831,11.6,6.698,0.71546
2024-06-12,12:00,18.743,60.02068,12.4,6.675,0.65041
2024-06-12,13:00,24.72816,56.02928,12.875,7.146,1.10571
2024-06-12,14:00,25.67322,58.22455,15.175,7.854,1.23579
2024-06-12,15:00,27.35323,57.2267,15.025,7.948,1.23579
2024-06-12,16:00,23.04814,65.25939,11.525,6.368,1.23579
2024-06-12,17:00,20.52805,74.58929,11.75,6.368,1.17075
2024-06-12,18:00,19.47801,76.58499,11.275,5.873,1.04067
2024-06-12,19:00,13.12534,79.32908,11.875,5.991,1.10571
2024-06-12,20:00,12.54783,76.5351,10.575,6.085,0.97562
2024-06-12,21:00,12.23282,75.78671,10.7,6.486,1.10571
2024-06-12,22:00,24.30812,71.1966,8.25,4.835,0.97562
2024-06-12,23:00,27.6157,57.47616,9.5,5.259,1.43091
2024-06-13,00:00,38.53598,45.05293,9.775,5.755,1.36587
2024-06-13,01:00,38.29949,39.51486,9.675,5.755,0.52026
2024-06-13,02:00,11.3428,62.7315,8.925,5.189,0
2024-06-13,03:00,9.76741,60.81896,8.825,5.024,0.06503
2024-06-13,04:00,9.92494,58.37423,8.55,5.142,0.39019
2024-06-13,05:00,9.08474,55.43057,8.15,5.071,0.26013
2024-06-13,06:00,9.60985,54.5824,8.275,5.307,0.45522
2024-06-13,07:00,17.59181,51.33938,9.775,5.991,0.52026
2024-06-13,08:00,28.1468,52.28734,15.375,7.524,0.97548
2024-06-13,09:00,14.96614,68.85165,13.5,6.038,0.84542
2024-06-13,10:00,12.44552,69.35058,14.425,5.896,0.71535
2024-06-13,11:00,10.29248,74.19015,13.875,5.283,0.91045
2024-06-13,12:00,9.71485,78.38112,12.375,5.189,1.04051
2024-06-13,13:00,13.65332,74.33983,17.125,6.698,1.23561
2024-06-13,14:00,13.07567,75.188,15.525,6.061,1.36567
2024-06-13,15:00,12.55056,75.43746,15.425,6.368,1.10555
2024-06-13,16:00,12.02544,77.33338,17.45,6.651,0.71535
2024-06-13,17:00,13.60083,77.73252,13.75,6.486,1.36567
2024-06-13,18:00,14.59858,78.58069,11.6,6.58,1.36567
2024-06-13,19:00,16.90916,75.8366,11.5,6.675,1.8209
2024-06-13,20:00,14.91368,76.23574,9.475,6.25,1.8209
2024-06-13,21:00,10.92268,82.32263,7.325,4.057,1.75586
2024-06-13,22:00,9.18976,78.28133,5.725,3.585,1.75586
2024-06-13,23:00,8.34955,71.59574,5.425,3.255,2.14606
2024-06-14,00:00,7.61437,66.70627,3.225,2.217,2.08103
2024-06-14,01:00,6.51302,66.12419,2.05,1.486,0.1734
2024-06-14,02:00,7.35343,61.20147,1.775,1.061,0.34679
2024-06-14,03:00,6.93322,59.07272,1.95,1.108,0.84529
2024-06-14,04:00,7.40592,52.08777,1.5,0.967,0.78027
2024-06-14,05:00,8.77156,51.04003,2.675,1.392,0.78027
2024-06-14,06:00,8.40388,55.77982,3.75,2.028,0.71525
2024-06-14,07:00,9.71696,51.28949,6.075,2.901,0.91032
2024-06-14,08:00,10.08458,52.73637,10,3.726,0.84529
2024-06-14,09:00,9.55931,57.47616,11.55,4.08,0.91032
2024-06-14,10:00,11.60776,58.37423,10.625,4.458,1.10538
2024-06-14,11:00,10.29466,64.11186,10.6,4.222,0.78027
2024-06-14,12:00,11.97551,65.00993,9.775,4.741,1.04036
2024-06-14,13:00,11.50274,67.00563,9.575,4.623,1.04036
2024-06-14,14:00,8.56139,70.59789,11.05,3.915,0.97534
2024-06-14,15:00,8.77148,72.24434,9.925,3.656,1.04036
2024-06-14,16:00,9.03412,73.04262,8.375,3.16,1.17041
2024-06-14,17:00,7.03821,74.28993,6.6,2.901,1.30045
2024-06-14,18:00,7.82609,70.24864,8.3,4.033,1.10538
2024-06-14,19:00,9.45434,68.15316,8.075,3.892,1.23543
2024-06-14,20:00,10.03216,68.90154,9.075,5.377,1.4305
2024-06-14,21:00,11.24023,66.15746,11,6.25,1.30045
2024-06-14,22:00,12.92104,64.36133,11.175,5.566,1.10538
2024-06-14,23:00,12.13315,64.06197,9.325,4.67,1.62557
2024-06-15,00:00,11.92305,60.96864,4.75,3.278,1.36548
2024-06-15,01:00,8.61591,63.66283,5.4,3.373,-99
2024-06-15,02:00,5.95405,67.38814,4.375,2.406,0.52011
2024-06-15,03:00,3.78255,68.60219,2.7,1.533,0.65013
2024-06-15,04:00,3.36225,65.10971,2.35,1.439,0.52011
2024-06-15,05:00,3.46732,67.30498,4.15,2.099,0.78016
2024-06-15,06:00,3.99267,62.5153,5.025,2.429,0.52011
2024-06-15,07:00,4.41293,59.62154,8.275,3.656,0.58512
2024-06-15,08:00,6.09405,63.96219,11.1,4.41,0.71514
2024-06-15,09:00,8.77341,61.41767,9.825,4.127,1.04021
2024-06-15,10:00,12.1882,54.38283,6.225,2.925,0.84517
2024-06-15,11:00,8.93095,58.32433,10.7,5.047,1.04021
2024-06-15,12:00,7.67011,61.81681,7.6,3.868,1.04021
2024-06-15,13:00,7.98527,58.47401,5.175,2.712,1.23525
2024-06-15,14:00,7.40743,67.90369,7.3,3.349,1.04021
2024-06-15,15:00,8.45814,69.2009,8.375,3.797,0.91019
2024-06-15,16:00,7.35491,74.93854,7.8,3.939,0.86684
2024-06-15,17:00,8.03791,72.39402,7.05,4.316,0.78016
2024-06-15,18:00,9.14118,71.74542,6.075,3.986,0.91019
2024-06-15,19:00,10.76983,66.30713,8.1,5.094,0.84517
2024-06-15,20:00,9.56153,67.8538,10.425,6.557,0.9752
2024-06-15,21:00,11.50538,61.71702,18.025,11.038,0.65013
2024-06-15,22:00,10.98003,65.95789,18.075,10.566,0.65013
2024-06-15,23:00,9.29885,67.25509,18.125,10.047,1.04021
2024-06-16,00:00,9.82422,62.16606,18.125,9.693,0.9752
2024-06-16,01:00,8.75792,58.07487,14.4,8.231,0.78005
2024-06-16,02:00,6.93624,61.73365,16.15,8.797,0.26002
2024-06-16,03:00,7.40918,61.56735,16.025,8.679,0.71504
2024-06-16,04:00,6.7786,60.36993,16.425,8.538,0.65004
2024-06-16,05:00,5.99036,61.61724,13.95,7.382,0.84505
2024-06-16,06:00,5.8327,62.26584,12.55,6.627,1.04006
2024-06-16,07:00,5.93775,61.66713,11.3,5.778,0.84505
2024-06-16,08:00,4.99187,67.55445,10.975,5.425,0.78005
2024-06-16,09:00,4.6766,69.60004,10.075,4.976,0.58503
2024-06-16,10:00,7.46158,68.40262,6.975,3.75,0.58503
2024-06-16,11:00,9.56345,69.79961,6.875,3.679,0.45503
2024-06-16,12:00,8.98539,75.43746,6.675,3.396,0.58503
2024-06-16,13:00,12.4536,78.63058,5.525,2.972,0.71504
2024-06-16,14:00,12.61117,79.1794,5.725,2.925,0.32502
2024-06-16,15:00,12.61121,83.66972,5.7,2.618,0.45503
2024-06-16,16:00,11.03482,82.87144,5.25,2.901,0.45503
2024-06-16,17:00,10.40434,81.1751,7.75,4.387,0.32502
2024-06-16,18:00,6.41069,81.42456,7.875,3.986,0.45503
2024-06-16,19:00,6.41074,82.02327,8.5,4.387,0.26002
2024-06-16,20:00,6.98878,78.33123,7,4.08,0.26002
2024-06-16,21:00,9.09071,73.99058,7.625,4.552,0.45503
2024-06-16,22:00,9.45855,72.79316,7.975,4.363,0.45503
2024-06-16,23:00,9.77385,71.24649,8.325,4.34,0.65004
2024-06-17,00:00,10.77226,69.69982,8.475,4.599,0.45503
2024-06-17,01:00,9.74093,68.11989,7.8,4.764,1.29988
2024-06-17,02:00,8.12912,62.39889,6.9,4.316,1.21323
2024-06-17,03:00,7.8313,58.97294,6.525,4.033,0.77993
2024-06-17,04:00,7.88382,58.32433,6.275,4.08,0.64994
2024-06-17,05:00,7.93641,57.42627,6.975,3.844,0.51995
2024-06-17,06:00,8.35675,57.47616,6.975,3.892,0.64994
2024-06-17,07:00,13.61255,54.93164,8.6,4.434,0.64994
2024-06-17,08:00,15.34691,57.62584,10.225,3.986,0.77993
2024-06-17,09:00,11.87809,68.35273,8.55,3.679,0.84493
2024-06-17,10:00,11.29983,71.34628,8.2,3.278,1.03991
2024-06-17,11:00,11.24742,76.28563,8.8,2.948,0.58495
2024-06-17,12:00,10.40592,79.1794,7.05,2.783,0.25998
2024-06-17,13:00,8.09392,86.01467,8.125,3.019,0.19498
2024-06-17,14:00,7.62089,90.505,7.1,3.066,0.19498
2024-06-17,15:00,12.03575,89.05811,8.325,3.019,0.19498
2024-06-17,16:00,11.0372,91.40306,7.2,2.759,0.45496
2024-06-17,17:00,9.56551,92.10156,6.775,2.642,0.32497
2024-06-17,18:00,9.67078,91.40306,6.05,2.5,0.25998
2024-06-17,19:00,10.56428,88.5093,9.3,3.184,0.38997
2024-06-17,20:00,10.56433,82.27273,7.575,4.104,0.32497
2024-06-17,21:00,19.65709,65.80821,8.85,5.118,0.32497
2024-06-17,22:00,14.13844,68.35273,5.85,3.679,0.38997
2024-06-17,23:00,12.0886,67.35488,5.3,3.514,0.19498
2024-06-18,00:00,14.97941,62.26584,5.6,3.467,0.25998
2024-06-18,01:00,17.38349,57.67573,5.925,3.726,0.34659
2024-06-18,02:00,19.97702,47.16504,6.125,3.962,0.51988
2024-06-18,03:00,37.79862,25.59485,7.65,5.425,0.51988
2024-06-18,04:00,38.69233,19.00904,9.6,6.91,0.32493
2024-06-18,05:00,25.91733,31.73163,8.725,6.156,0.45489
2024-06-18,06:00,22.76249,37.12002,9.625,5.825,1.03976
2024-06-18,07:00,21.50073,40.76217,10,5.59,1.03976
2024-06-18,08:00,25.07507,38.96604,11.15,5.401,1.03976
2024-06-18,09:00,23.97107,45.05293,12.575,5.259,1.10474
2024-06-18,10:00,23.81362,52.18756,12.15,5.377,0.64985
2024-06-18,11:00,22.86723,59.42197,12.4,5.59,0.8448
2024-06-18,12:00,19.92349,75.8366,11.05,5.307,0.64985
2024-06-18,13:00,17.9262,77.88219,12.175,5.731,0.71483
2024-06-18,14:00,19.97643,77.38327,13.45,5.778,0.71483
2024-06-18,15:00,23.60374,72.4938,14.125,5.566,0.58486
2024-06-18,16:00,18.92514,77.38327,12.3,5.354,0.38991
2024-06-18,17:00,22.92057,75.188,11.575,5.189,0.32493
2024-06-18,18:00,20.87036,76.63488,12.95,5.637,0.25994
2024-06-18,19:00,20.66013,76.63488,11.725,5.967,0.38991
2024-06-18,20:00,18.39973,77.8323,10.65,6.297,0.25994
2024-06-18,21:00,21.81684,70.74757,11.7,6.297,0.38991
2024-06-18,22:00,21.02812,68.35273,8.925,5.024,0.38991
2024-06-18,23:00,20.08191,57.32648,8.925,4.811,0.51988
2024-06-19,00:00,15.77094,58.92304,8.125,5.142,0.32493
2024-06-19,01:00,9.60474,65.92462,10.2,7.406,0.77971
2024-06-19,02:00,7.78214,69.98255,9.175,7.311,0.5198
2024-06-19,03:00,11.93607,63.41337,9.425,7.028,0.97463
2024-06-19,04:00,10.83175,59.07272,7.35,5.66,0.90966
2024-06-19,05:00,10.77924,66.5566,7.5,4.882,0.77971
2024-06-19,06:00,13.82872,62.36563,7.425,4.788,0.97463
2024-06-19,07:00,15.72142,59.77122,7.925,4.292,0.84468
2024-06-19,08:00,19.03382,57.07702,8.475,3.726,0.77971
2024-06-19,09:00,19.40186,57.27659,9.6,3.679,1.12624
2024-06-19,10:00,19.55968,60.86885,10.55,3.797,0.77971
2024-06-19,11:00,19.08618,65.95789,9.3,3.679,0.71473
2024-06-19,12:00,15.56343,66.5566,10.35,3.396,0.5198
2024-06-19,13:00,15.61599,66.5566,13.375,4.033,0.38985
2024-06-19,14:00,14.03885,66.15746,11.275,3.656,0.38985
2024-06-19,15:00,13.24988,75.03832,9.525,3.113,0.5198
2024-06-19,16:00,14.35428,73.99058,8.725,2.594,0.58478
2024-06-19,17:00,18.66617,73.99058,11.75,3.561,0.71473
2024-06-19,18:00,16.61571,71.14671,14.95,4.953,1.03961
2024-06-19,19:00,18.61388,67.30498,12.525,4.764,1.10458
2024-06-19,20:00,18.19332,63.36348,9.775,3.797,1.03961
2024-06-19,21:00,28.86749,51.48906,8.5,3.75,0.90966
2024-06-19,22:00,25.18689,51.83831,7.3,3.184,0.71473
2024-06-19,23:00,23.76714,50.44132,6.3,3.349,0.64976
2024-06-20,00:00,22.08456,51.48906,6.575,3.467,0.58478
2024-06-20,01:00,15.14685,54.08347,6.7,3.514,1.29932
2024-06-20,02:00,13.88483,48.02985,5.95,3.561,0.69297
2024-06-20,03:00,20.5118,43.35658,5.3,3.373,0.97449
2024-06-20,04:00,17.61902,41.06153,5.925,3.585,0.97449
2024-06-20,05:00,18.67085,35.22411,7.025,4.104,0.25986
2024-06-20,06:00,21.51052,30.23486,7.5,4.104,1.29932
2024-06-20,07:00,23.5609,34.72518,8.4,3.986,1.36428
2024-06-20,08:00,23.45532,49.39358,12.6,3.632,1.36428
2024-06-20,09:00,21.29859,51.73852,13.675,3.491,1.49422
2024-06-20,10:00,19.61577,58.5239,10.575,3.16,1.42925
2024-06-20,11:00,18.93248,61.26799,11.85,3.609,1.62415
2024-06-20,12:00,14.72548,67.70412,11.675,3.726,1.55918
2024-06-20,13:00,15.61968,72.19445,12.8,4.316,1.68911
2024-06-20,14:00,20.3529,71.34628,15.75,5.66,2.07891
2024-06-20,15:00,15.7249,79.828,13,4.906,2.01394
2024-06-20,16:00,15.88277,84.01897,10.475,3.797,1.88401
2024-06-20,17:00,13.46377,86.86284,12.65,4.717,2.20884
2024-06-20,18:00,16.04098,89.30758,11.925,5.094,2.07891
2024-06-20,19:00,22.56265,81.07531,15.7,6.863,2.53367
2024-06-20,20:00,25.40295,72.59359,12.2,6.203,2.59864
2024-06-20,21:00,27.612,65.55875,11.9,6.321,2.98843
2024-06-20,22:00,36.39532,52.5867,8.725,4.764,2.79354
2024-06-20,23:00,32.92415,53.68433,9.375,4.859,2.53367
2024-06-21,00:00,29.29497,55.18111,9.325,5.566,2.59864
2024-06-21,01:00,17.32489,64.06197,6.25,4.175,0.17322
2024-06-21,02:00,27.21497,51.0234,7.875,5.425,0.43304
2024-06-21,03:00,26.51352,48.24605,8.65,5.967,0.32478
2024-06-21,04:00,37.98162,27.49077,10.175,6.722,0.32478
2024-06-21,05:00,31.9844,40.51271,8.15,5.613,0.71452
2024-06-21,06:00,32.51028,52.18756,9.875,6.58,0.71452
2024-06-21,07:00,27.72291,59.47186,12.5,7.264,1.10426
2024-06-21,08:00,32.08861,60.27014,15,7.406,1.42904
2024-06-21,09:00,26.19665,74.93854,18.025,6.651,1.29913
2024-06-21,10:00,18.62192,90.35532,12.8,5.165,1.0393
2024-06-21,11:00,11.67816,103.82629,9.475,3.844,0.97435
2024-06-21,12:00,15.36056,97.34027,10.7,4.505,0.84443
2024-06-21,13:00,14.67656,104.77425,12.85,4.835,1.10426
2024-06-21,14:00,13.46658,104.52479,11.05,4.458,1.10426
2024-06-21,15:00,10.10001,104.12565,13.875,4.717,0.97435
2024-06-21,16:00,9.52132,107.21898,14.875,5.236,1.10426
2024-06-21,17:00,9.25838,108.71576,14.8,5.094,1.42904
2024-06-21,18:00,7.89062,105.67232,14.225,5.047,1.42904
2024-06-21,19:00,8.83753,99.63532,15.125,5.66,1.36409
2024-06-21,20:00,9.2584,91.85209,14.15,7.123,1.36409
2024-06-21,21:00,9.36363,86.91274,11.925,6.509,1.10426
2024-06-21,22:00,6.6807,80.4766,10.275,5.684,0.90939
2024-06-21,23:00,6.68072,74.43961,10.5,6.109,0.84443
2024-06-22,00:00,6.25991,76.03617,11.075,6.368,1.0393
2024-06-22,01:00,5.89302,72.77653,11.5,6.557,1.21234
2024-06-22,02:00,5.2616,68.7186,9.175,5.448,1.12575
2024-06-22,03:00,5.1037,64.41122,7.3,4.764,1.1041
2024-06-22,04:00,5.62984,60.32003,3.9,2.807,1.1041
2024-06-22,05:00,5.57716,56.5282,2.375,1.745,1.1041
2024-06-22,06:00,5.31403,58.67358,3.675,2.547,1.29894
2024-06-22,07:00,5.68236,61.31788,2.675,1.816,0.97421
2024-06-22,08:00,5.78747,59.32218,4.125,2.146,1.03915
2024-06-22,09:00,8.62868,53.98369,5,2.075,0.71442
2024-06-22,10:00,13.52184,50.39143,6.35,2.406,0.71442
2024-06-22,11:00,16.36309,49.44347,4.95,2.429,1.03915
2024-06-22,12:00,15.04786,54.48261,5.875,2.642,0.64947
2024-06-22,13:00,21.83307,48.24605,6.15,3.042,0.77936
2024-06-22,14:00,16.31005,60.96864,8.025,4.269,0.71442
2024-06-22,15:00,12.83776,66.30713,8.35,4.481,0.64947
2024-06-22,16:00,14.67921,71.74542,8.25,4.269,0.71442
2024-06-22,17:00,8.78657,82.72177,7.975,3.349,0.71442
2024-06-22,18:00,15.15293,77.78241,9.5,3.774,0.64947
2024-06-22,19:00,16.52131,77.8323,9.5,4.175,0.45463
2024-06-22,20:00,16.41641,75.58714,7.475,4.245,0.38968
2024-06-22,21:00,18.46857,70.89724,7.425,4.434,0.32474
2024-06-22,22:00,22.62548,62.96434,8.5,5.047,0.12989
2024-06-22,23:00,22.83593,59.12261,7.125,4.104,0.19484
2024-06-23,00:00,28.78186,47.29809,6.9,3.844,0.45463
2024-06-23,01:00,23.50768,48.16289,6.525,3.632,0.60608
2024-06-23,02:00,16.49043,50.02555,6.525,3.679,0.77925
2024-06-23,03:00,15.78872,47.29809,6.5,3.939,0.58444
2024-06-23,04:00,10.26252,50.49121,6.95,4.316,0.64938
2024-06-23,05:00,13.26238,43.55615,7.5,4.481,0.84419
2024-06-23,06:00,16.41982,39.81422,7.75,4.552,0.71431
2024-06-23,07:00,20.8402,37.76862,7.1,4.458,0.38963
2024-06-23,08:00,15.84002,45.95099,6.925,4.316,0.45456
2024-06-23,09:00,14.62962,55.53035,6.575,3.962,0.64938
2024-06-23,10:00,13.31349,61.76692,8.675,4.222,0.58444
2024-06-23,11:00,9.57761,71.29638,8.15,4.458,0.64938
2024-06-23,12:00,16.25986,71.09681,8.45,4.717,0.64938
2024-06-23,13:00,17.20848,71.79531,8.15,4.505,1.039
2024-06-23,14:00,15.15662,75.08821,7.325,4.599,0.71431
2024-06-23,15:00,14.63051,77.58284,9.6,5.425,0.38963
2024-06-23,16:00,10.89385,79.52865,7.725,4.458,0.71431
2024-06-23,17:00,9.7886,80.82585,7.3,4.363,0.45456
2024-06-23,18:00,14.41992,76.78456,7.25,4.245,0.38963
2024-06-23,19:00,18.05126,69.50025,7.1,4.434,0.38963
2024-06-23,20:00,16.52506,67.50455,8.3,4.882,0.38963
2024-06-23,21:00,10.10459,66.80606,7.975,4.882,0.06494
2024-06-23,22:00,8.78874,69.8495,7.075,4.693,0.12988
2024-06-23,23:00,12.78861,63.56305,6.8,4.552,0.19481
2024-06-24,00:00,13.9465,57.62584,6.65,4.481,0.12988
2024-06-24,01:00,11.79129,55.74655,6.625,4.528,0.43285
2024-06-24,02:00,14.73931,43.70583,6.25,4.67,0.43285
2024-06-24,03:00,15.21299,39.61465,7.525,5.33,0.06493
2024-06-24,04:00,16.73953,32.72948,7.25,5.566,0.25971
2024-06-24,05:00,17.68698,31.48217,7.125,5.33,0.19478
2024-06-24,06:00,17.31829,29.58625,7.325,4.976,0.12986
2024-06-24,07:00,24.05549,27.79012,8.575,5.118,0.25971
2024-06-24,08:00,22.05431,43.80562,8.05,4.528,0.4545
2024-06-24,09:00,19.89695,51.8882,8.875,4.882,0.4545
2024-06-24,10:00,26.68754,52.93594,12,6.085,0.38957
2024-06-24,11:00,34.2676,51.78842,12.55,6.132,0.38957
2024-06-24,12:00,31.10801,71.34628,12.175,5.991,0.4545
2024-06-24,13:00,16.63407,92.5007,12.1,6.132,0.58435
2024-06-24,14:00,14.52819,103.67662,11.025,5.849,0.58435
2024-06-24,15:00,12.84377,104.72436,14.275,6.179,0.71421
2024-06-24,16:00,11.00148,110.61167,12.5,5.943,0.71421
2024-06-24,17:00,9.63284,109.61382,11.325,5.873,0.71421
2024-06-24,18:00,12.47546,94.74586,10.575,5.991,0.71421
2024-06-24,19:00,17.16069,89.65682,9.875,5.542,0.71421
2024-06-24,20:00,17.16067,85.71532,9.575,5.542,0.38957
2024-06-24,21:00,14.47603,81.1751,8.525,4.693,0.64928
2024-06-24,22:00,13.89697,71.34628,6.525,3.915,0.51943
2024-06-24,23:00,13.89697,63.66283,5.375,3.113,0.4545
2024-06-25,00:00,14.055,60.32003,4.45,2.83,0.51943
2024-06-25,01:00,12.98732,60.40319,4.825,3.16,0.08656
2024-06-25,02:00,20.49932,45.56848,5.225,3.844,0
2024-06-25,03:00,23.16706,42.70798,5.725,3.868,0.19476
2024-06-25,04:00,18.00695,48.09637,6.1,4.434,0.06492
2024-06-25,05:00,20.3236,45.70153,6.35,4.387,0.32459
2024-06-25,06:00,15.32161,64.01208,6.35,4.316,0.19476
2024-06-25,07:00,31.85384,51.13981,8.925,5.637,0.51935
2024-06-25,08:00,36.22258,57.92519,12.15,6.392,0.84394
2024-06-25,09:00,43.27657,56.27874,16.575,7.547,1.16854
2024-06-25,10:00,42.54022,66.45681,18.5,8.821,1.23346
2024-06-25,11:00,41.06672,79.27918,16.425,8.797,1.23346
2024-06-25,12:00,26.48353,106.86974,20.075,9.434,1.0387
2024-06-25,13:00,21.95559,123.88308,20.725,9.67,1.29837
2024-06-25,14:00,20.69215,134.51018,18.3,9.245,1.0387
2024-06-25,15:00,16.21667,135.30846,18.075,8.302,1.0387
2024-06-25,16:00,14.79494,130.31921,16.975,8.019,0.84394
2024-06-25,17:00,15.21633,130.86803,17.825,8.019,1.0387
2024-06-25,18:00,27.5897,116.3992,17.85,8.184,1.29837
2024-06-25,19:00,24.7993,107.71791,15.625,7.288,1.42821
2024-06-25,20:00,25.22053,103.92608,14.675,6.627,1.55805
2024-06-25,21:00,29.01171,95.64392,13.125,6.533,1.94756
2024-06-25,22:00,31.48634,93.34887,13.025,7.712,1.68789
2024-06-25,23:00,33.75054,94.04736,12.2,7.594,2.0774
2024-06-26,00:00,36.90978,82.62198,12.15,8.066,2.46691
2024-06-26,01:00,39.60382,71.51258,13.65,9.693,1.03855
2024-06-26,02:00,22.75105,79.69495,13.175,10.094,0.51928
2024-06-26,03:00,18.64307,81.87359,14.4,11.132,0.32455
2024-06-26,04:00,20.22295,71.94499,15.625,11.887,0.06491
2024-06-26,05:00,24.27815,54.33293,15.575,11.109,1.10346
2024-06-26,06:00,23.17212,57.72562,13.25,9.08,1.03855
2024-06-26,07:00,19.69596,73.04262,14.975,9.104,0.714
2024-06-26,08:00,25.06697,68.65208,14.7,7.335,0.32455
2024-06-26,09:00,25.48782,71.1966,15.675,6.297,0.38946
2024-06-26,10:00,19.22129,88.85854,16.2,7.028,0.64909
2024-06-26,11:00,16.22005,114.10415,16.4,8.726,0.64909
2024-06-26,12:00,15.37734,134.4104,20.225,11.368,0.84382
2024-06-26,13:00,12.95509,155.51492,24.95,13.821,1.03855
2024-06-26,14:00,16.79978,156.51277,25.975,14.269,0.90873
2024-06-26,15:00,15.95696,159.50632,27.075,14.458,0.84382
2024-06-26,16:00,21.17092,156.11363,22.25,13.774,0.77891
2024-06-26,17:00,15.0618,155.71449,21.3,12.83,0.77891
2024-06-26,18:00,17.16841,146.83363,18.45,11.462,0.90873
2024-06-26,19:00,9.26869,146.63406,17.1,10.307,0.714
2024-06-26,20:00,10.05873,139.59922,22.425,11.58,0.90873
2024-06-26,21:00,11.00665,138.00266,19.075,12.288,0.84382
2024-06-26,22:00,15.79926,129.7205,18.675,12.076,0.714
2024-06-26,23:00,17.06317,122.53598,16.75,11.533,1.16837
2024-06-27,00:00,18.32702,111.90888,16.75,11.132,1.428
2024-06-27,01:00,13.62534,114.08752,16,10.991,1.12493
2024-06-27,02:00,9.83264,111.16049,16.55,11.627,0.95186
2024-06-27,03:00,9.6395,109.71361,16.2,11.981,0.9735
2024-06-27,04:00,8.21712,113.70501,16.275,12.429,0.9735
2024-06-27,05:00,9.37605,107.61812,17.775,12.736,0.9735
2024-06-27,06:00,10.58752,110.01296,17.9,13.208,1.1033
2024-06-27,07:00,13.48461,106.27103,19.55,13.585,0.9086
2024-06-27,08:00,25.59967,79.57854,24.35,14.104,0.9086
2024-06-27,09:00,16.22305,68.60219,17.625,9.269,0.9735
2024-06-27,10:00,15.11638,70.29853,14.35,7.146,1.298
2024-06-27,11:00,13.37823,74.78886,13.625,5.684,1.0384
2024-06-27,12:00,13.90503,62.11616,13.975,4.222,1.2331
2024-06-27,13:00,14.90519,51.58885,14.1,4.387,1.1033
2024-06-27,14:00,8.16361,67.50455,14.15,4.34,1.0384
2024-06-27,15:00,8.42709,79.47875,17.875,6.274,0.9735
2024-06-27,16:00,12.48294,82.17295,23.7,7.712,1.2331
2024-06-27,17:00,15.95957,80.82585,20.875,6.887,0.9735
2024-06-27,18:00,13.37893,81.12521,20.225,6.392,0.9735
2024-06-27,19:00,14.95832,69.25079,22.225,11.321,0.7788
2024-06-27,20:00,8.05893,64.61079,14.975,7.406,0.5841
2024-06-27,21:00,8.95453,59.02283,10.9,2.948,0.3245
2024-06-27,22:00,7.3217,62.31573,8.825,3.302,0.2596
2024-06-27,23:00,12.22074,62.16606,11.175,4.552,0.3245
2024-06-28,00:00,12.64209,62.36563,13.65,5.613,0.4543
2024-06-28,01:00,8.78093,65.65853,12.9,5.943,1.03825
2024-06-28,02:00,6.53301,65.92462,14.9,6.462,1.12477
2024-06-28,03:00,4.26746,65.60864,14.625,6.557,0.90847
2024-06-28,04:00,4.47814,63.8624,14.325,6.462,0.77868
2024-06-28,05:00,4.95238,61.41767,15.775,6.58,0.97336
2024-06-28,06:00,5.5843,57.57595,16.45,6.863,0.90847
2024-06-28,07:00,7.63876,55.43057,15.4,6.415,0.84357
2024-06-28,08:00,10.00883,54.5325,13.375,5.165,1.23292
2024-06-28,09:00,13.17006,55.58025,12.7,3.986,0.90847
2024-06-28,10:00,13.06458,56.82756,13.5,4.292,0.6489
