Hourly measurement data supplied by UK-air on,London Bloomsbury
Site Name,London Bloomsbury
Site Type,Urban Background
Region,Greater London
Latitude,-0.125889
Longitude,-0.125889
Notes:	 [1] All Data GMT hour ending;  [2] Some shorthand is used, V = Verified, P = Provisionally Verified, N = Not Verified, S = Suspect, [3] Unit of measurement (for pollutants) = ugm-3, [4] Instrument type is included in 'Status' for PM10 and PM2.5
Date,Time,Ozone,Status,Nitrogen dioxide,Status,Sulphur dioxide,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2024-07-02,03:00,46.15056,1,7.27624,1,0.32426,1,4.1,1,2.524,1
2024-07-02,04:00,61.16821,1,6.53782,1,0.71338,1,7.925,1,3.986,1
2024-07-02,05:00,58.47401,1,10.80894,1,0.38912,1,10.25,1,4.811,1
2024-07-02,06:00,55.231,1,12.07485,1,0.64853,1,11.1,1,5.354,1
2024-07-02,07:00,46.25035,1,18.97942,1,0.90794,1,15.275,1,7.453,1
2024-07-02,08:00,38.91615,1,22.72237,1,0.71338,1,18.875,1,8.585,1
2024-07-02,09:00,37.71873,1,21.50923,1,0.77823,1,19.675,1,8.231,1
2024-07-02,10:00,35.37378,1,22.8269,1,0.84308,1,11.675,1,5.118,1
2024-07-02,11:00,39.56475,1,20.82517,1,1.03764,1,7.65,1,2.759,1
2024-07-02,12:00,41.76002,1,25.67446,1,0.64853,1,5.55,1,2.17,1
2024-07-02,13:00,42.40863,1,24.83218,1,0.38912,1,8.55,1,3.585,1
2024-07-02,14:00,40.6125,1,28.78706,1,0.64853,1,13.625,1,5.778,1
2024-07-02,15:00,47.34798,1,23.51516,1,0.38912,1,9.475,1,4.575,1
2024-07-02,16:00,56.82756,1,16.18742,1,0.58367,1,8.925,1,4.269,1
2024-07-02,17:00,55.72992,1,17.76881,1,0.58367,1,15.2,1,7.264,1
2024-07-02,18:00,58.5738,1,18.61185,1,0.45397,1,13.025,1,6.415,1
2024-07-02,19:00,57.17681,1,20.29897,1,0.64853,1,11.575,1,6.085,1
2024-07-02,20:00,58.97294,1,15.71383,1,0.71338,1,9.95,1,5.094,1
2024-07-02,21:00,55.68003,1,23.62427,1,0.97279,1,10.35,1,5.542,1
2024-07-02,22:00,52.23745,1,25.04861,1,1.16735,1,10.525,1,6.486,1
2024-07-02,23:00,45.35228,1,26.26153,1,1.3619,1,11.375,1,6.958,1
2024-07-03,00:00,29.23701,1,40.81641,1,2.14014,1,13.025,1,6.91,1
2024-07-03,01:00,40.84533,1,26.79491,1,2.16144,1,9.15,1,5.802,1
2024-07-03,02:00,58.14139,1,11.463,1,1.64269,1,6.425,1,3.962,1
2024-07-03,03:00,55.43057,1,10.86534,1,1.62108,1,8.325,1,4.434,1
2024-07-03,04:00,41.46067,1,26.21394,1,1.81561,1,7.425,1,4.505,1
2024-07-03,05:00,41.95959,1,18.51291,1,1.55624,1,5.475,1,3.821,1
2024-07-03,06:00,41.16131,1,10.44296,1,1.55624,1,5.925,1,3.939,1
2024-07-03,07:00,33.57765,1,17.93228,1,2.01014,1,6.4,1,4.599,1
2024-07-03,08:00,27.39098,1,30.53563,1,2.13982,1,9.975,1,5.896,1
2024-07-03,09:00,27.88991,1,32.32374,1,2.59373,1,12.575,1,7.476,1
2024-07-03,10:00,39.96389,1,22.56947,1,-99,1,11.925,1,5.59,1
2024-07-03,11:00,48.19616,1,18.98444,1,-99,1,15.95,1,6.203,1
2024-07-03,12:00,54.03358,1,14.60879,1,-99,1,11.15,1,5.684,1
2024-07-03,13:00,54.18326,1,14.60839,1,-99,1,13.375,1,6.486,1
2024-07-03,14:00,59.67143,1,12.18326,1,1.16718,1,11.625,1,5.094,1
2024-07-03,15:00,65.30928,1,10.23138,1,0.9078,1,10.975,1,4.788,1
2024-07-03,16:00,66.35703,1,9.33499,1,0.71328,1,11.975,1,5,1
2024-07-03,17:00,63.2138,1,11.86664,1,0.64843,1,11.8,1,5.212,1
2024-07-03,18:00,61.41767,1,11.4979,1,0.38906,1,10.125,1,5.684,1
2024-07-03,19:00,56.02928,1,12.4474,1,0.58359,1,10.3,1,6.604,1
2024-07-03,20:00,54.43272,1,13.50249,1,0.58359,1,8.15,1,4.764,1
2024-07-03,21:00,53.28519,1,12.0784,1,0.38906,1,6.875,1,4.151,1
2024-07-03,22:00,53.93379,1,12.23664,1,0.71328,1,6.9,1,3.656,1
2024-07-03,23:00,49.39358,1,15.03243,1,0.71328,1,6.45,1,3.42,1
2024-07-04,00:00,45.75142,1,18.6716,1,0.58359,1,6.5,1,3.915,1
2024-07-04,01:00,48.82813,1,14.56033,1,1.13358,1,7.325,1,4.34,1
2024-07-04,02:00,42.64146,1,18.28827,1,0.78478,1,7.575,1,4.34,1
2024-07-04,03:00,39.06583,1,21.62946,1,1.04638,1,6.675,1,3.656,1
2024-07-04,04:00,36.6211,1,28.48697,1,0.91558,1,6.325,1,2.83,1
2024-07-04,05:00,40.06368,1,25.90229,1,0.91558,1,6.925,1,3.019,1
2024-07-04,06:00,41.06153,1,26.90401,1,0.65399,1,8.675,1,3.42,1
2024-07-04,07:00,44.6039,1,24.26482,1,0.65399,1,9.4,1,3.821,1
2024-07-04,08:00,51.43917,1,18.77768,1,0.71939,1,11,1,4.316,1
2024-07-04,09:00,50.84046,1,25.36838,1,0.65399,1,14.875,1,5.307,1
2024-07-04,10:00,56.82756,1,16.98185,1,0.78478,1,17.025,1,5.684,1
2024-07-04,11:00,62.76477,1,14.92702,1,0.58859,1,18.3,1,5.802,1
2024-07-04,12:00,67.60434,1,13.18611,1,0.71939,1,17.825,1,5.731,1
2024-07-04,13:00,66.60649,1,13.7137,1,0.52319,1,19.475,1,5.401,1
2024-07-04,14:00,71.54585,1,8.96703,1,0.39239,1,17.5,1,5.33,1
2024-07-04,15:00,79.77811,1,8.17616,1,0.45779,1,19.875,1,5.825,1
2024-07-04,16:00,76.03617,1,10.54971,1,0.52319,1,21.725,1,5.991,1
2024-07-04,17:00,74.33983,1,11.44699,1,0.32699,1,17.875,1,6.038,1
2024-07-04,18:00,70.34843,1,13.97929,1,0.45779,1,17.725,1,5.755,1
2024-07-04,19:00,70.29853,1,12.4488,1,0.32699,1,15.25,1,5.425,1
2024-07-04,20:00,61.61724,1,19.99412,1,0.52319,1,13.45,1,5.59,1
2024-07-04,21:00,59.42197,1,14.77171,1,0.65399,1,13.1,1,5.472,1
2024-07-04,22:00,55.58025,1,15.82671,1,0.45779,1,11.875,1,5.472,1
2024-07-04,23:00,56.22885,1,10.49836,1,0.52319,1,12.975,1,6.061,1
2024-07-05,00:00,53.63444,1,11.39517,1,0.39239,1,13.35,1,6.085,1
2024-07-05,01:00,59.0062,1,5.41741,1,0.1744,1,9.3,1,4.481,1
2024-07-05,02:00,63.19717,1,3.93963,1,0.1744,1,7.125,1,3.656,1
2024-07-05,03:00,65.55875,1,4.16841,1,0.45779,1,8.15,1,4.057,1
2024-07-05,04:00,61.51745,1,4.16845,1,0.45779,1,8.65,1,4.458,1
2024-07-05,05:00,60.81896,1,4.22108,1,0.39239,1,7.725,1,4.363,1
2024-07-05,06:00,54.83186,1,7.12328,1,0.1962,1,6.125,1,3.962,1
2024-07-05,07:00,40.86196,1,15.14396,1,0.65399,1,5.775,1,3.679,1
2024-07-05,08:00,31.08303,1,21.00014,1,0.58859,1,4.525,1,1.981,1
2024-07-05,09:00,30.88346,1,23.47924,1,0.91558,1,6.975,1,1.722,1
2024-07-05,10:00,31.2826,1,18.09631,1,0.98098,1,4.95,1,1.698,1
2024-07-05,11:00,29.9355,1,12.97636,1,0.98098,1,4.525,1,1.698,1
2024-07-05,12:00,29.38668,1,11.65595,1,0.71939,1,4.625,1,2.193,1
2024-07-05,13:00,31.13292,1,14.92622,1,0.85018,1,6.5,1,3.231,1
2024-07-05,14:00,35.07443,1,11.81668,1,0.85018,1,8.95,1,4.151,1
2024-07-05,15:00,37.86841,1,11.50208,1,0.85018,1,10.975,1,5.66,1
2024-07-05,16:00,43.45637,1,9.70762,1,0.71939,1,8.375,1,4.788,1
2024-07-05,17:00,45.95099,1,9.49713,1,1.04638,1,6.125,1,3.844,1
2024-07-05,18:00,43.30669,1,10.02503,1,0.91558,1,4.65,1,3.255,1
2024-07-05,19:00,25.79442,1,16.09275,1,0.98098,1,7.525,1,5.708,1
2024-07-05,20:00,22.30195,1,14.40388,1,0.91558,1,7.975,1,5.755,1
2024-07-05,21:00,23.44948,1,11.29099,1,1.04638,1,5.5,1,3.774,1
2024-07-05,22:00,23.64905,1,11.34411,1,1.24257,1,3.475,1,2.311,1
2024-07-05,23:00,24.89636,1,10.02523,1,1.30797,1,3.25,1,1.604,1
2024-07-06,00:00,24.09808,1,10.39463,1,1.37337,1,3.025,1,1.179,1
2024-07-06,01:00,25.74453,1,8.3736,1,0.95918,1,3.35,1,1.627,1
2024-07-06,02:00,32.13077,1,15.9734,1,0.87198,1,2.05,1,1.344,1
2024-07-06,03:00,32.52991,1,17.4699,1,1.37337,1,3.35,1,1.816,1
2024-07-06,04:00,38.66669,1,11.40016,1,1.30797,1,5.525,1,2.665,1
2024-07-06,05:00,43.60605,1,6.38602,1,0.85018,1,4.175,1,2.264,1
2024-07-06,06:00,35.77292,1,12.56035,1,1.43877,1,1.725,1,0.92,1
2024-07-06,07:00,42.20906,1,16.62425,1,1.70036,1,3.2,1,1.887,1
2024-07-06,08:00,32.87916,1,22.48126,1,1.24257,1,6.625,1,3.986,1
2024-07-06,09:00,39.16561,1,16.04302,1,1.24257,1,2.925,1,1.486,1
2024-07-06,10:00,56.82756,1,12.87607,1,1.04638,1,2.9,1,1.038,1
2024-07-06,11:00,63.96219,1,12.61241,1,0.78478,1,3.3,1,1.25,1
2024-07-06,12:00,49.69293,1,16.83435,1,0.52319,1,3.35,1,1.58,1
2024-07-06,13:00,50.24175,1,13.4558,1,0.52319,1,3.45,1,1.84,1
2024-07-06,14:00,51.83831,1,12.03103,1,0.52319,1,3.3,1,1.415,1
2024-07-06,15:00,57.8753,1,12.98112,1,0.39239,1,3.525,1,1.25,1
2024-07-06,16:00,51.13981,1,18.20582,1,0.39239,1,4.125,1,1.84,1
2024-07-06,17:00,54.18326,1,18.99735,1,0.45779,1,3,1,1.344,1
2024-07-06,18:00,53.38498,1,18.57386,1,0.26159,1,3.35,1,1.675,1
2024-07-06,19:00,53.03573,1,13.66858,1,0.26159,1,4.35,1,2.052,1
2024-07-06,20:00,49.49336,1,17.31125,1,0.39239,1,5.5,1,2.995,1
2024-07-06,21:00,37.9183,1,27.4455,1,0.65399,1,6.525,1,3.302,1
2024-07-06,22:00,36.82067,1,22.80115,1,0.39239,1,7.15,1,3.75,1
2024-07-06,23:00,33.12862,1,27.65699,1,0.1962,1,5.8,1,3.113,1
2024-07-07,00:00,39.21551,1,16.99522,1,0.0654,1,7.075,1,3.467,1
2024-07-07,01:00,42.70798,1,11.19154,1,0.69758,1,6.825,1,3.019,1
2024-07-07,02:00,38.05135,1,12.03646,1,0.78478,1,7.45,1,3.632,1
2024-07-07,03:00,43.05723,1,7.86587,1,0.78478,1,7.85,1,3.797,1
2024-07-07,04:00,46.30024,1,6.0707,1,0.71939,1,10.425,1,4.835,1
2024-07-07,05:00,45.80132,1,6.33424,1,0.52319,1,9.95,1,4.481,1
2024-07-07,06:00,44.70368,1,7.12627,1,0.52319,1,10.375,1,4.693,1
2024-07-07,07:00,47.59745,1,6.86186,1,0.58859,1,10.7,1,4.882,1
2024-07-07,08:00,49.8925,1,6.4922,1,0.1962,1,10.95,1,5,1
2024-07-07,09:00,57.82541,1,5.489,1,0.52319,1,10.025,1,4.575,1
2024-07-07,10:00,59.77122,1,5.85883,1,0.65399,1,10.225,1,4.387,1
2024-07-07,11:00,61.36778,1,6.38656,1,0.65399,1,10.275,1,3.373,1
2024-07-07,12:00,61.31788,1,6.12264,1,0.58859,1,6.525,1,2.925,1
2024-07-07,13:00,62.06627,1,6.01673,1,0.78478,1,3.875,1,1.84,1
2024-07-07,14:00,53.93379,1,16.30711,1,0.39239,1,4.575,1,2.736,1
2024-07-07,15:00,48.99444,1,14.67322,1,0.65399,1,3.975,1,2.241,1
2024-07-07,16:00,55.08132,1,9.23557,1,0.58859,1,3.775,1,1.91,1
2024-07-07,17:00,60.61939,1,6.43924,1,0.52319,1,3.55,1,1.722,1
2024-07-07,18:00,59.52175,1,6.80902,1,0.32699,1,3.1,1,1.887,1
2024-07-07,19:00,58.42412,1,8.34016,1,0.32699,1,3.75,1,2.406,1
2024-07-07,20:00,58.77337,1,8.55166,1,0.32699,1,4.3,1,2.571,1
2024-07-07,21:00,54.23315,1,9.55507,1,0.26159,1,5.975,1,3.349,1
2024-07-07,22:00,49.59315,1,11.03331,1,0.39239,1,5.975,1,3.09,1
2024-07-07,23:00,45.10282,1,11.56136,1,0.26159,1,4.2,1,2.335,1
2024-07-08,00:00,43.9054,1,10.50537,1,0.1962,1,5.975,1,2.736,1
2024-07-08,01:00,41.77665,1,9.9972,1,1.30797,1,6.5,1,3.019,1
2024-07-08,02:00,39.98052,1,9.78575,1,1.13358,1,6.3,1,3.137,1
2024-07-08,03:00,40.76217,1,8.44841,1,0.91558,1,5.95,1,3.09,1
2024-07-08,04:00,38.46712,1,8.34268,1,1.04638,1,6.625,1,3.184,1
2024-07-08,05:00,34.72518,1,10.56037,1,1.04638,1,6.625,1,3.255,1
2024-07-08,06:00,32.08088,1,13.19994,1,0.78478,1,6.725,1,3.443,1
2024-07-08,07:00,31.9312,1,16.89475,1,0.95918,1,7.875,1,3.868,1
2024-07-08,08:00,35.62325,1,20.69298,1,1.24257,1,6.7,1,3.255,1
2024-07-08,09:00,45.60175,1,16.94454,1,1.11178,1,7.875,1,2.972,1
2024-07-08,10:00,48.29594,1,16.9456,1,1.50417,1,6.275,1,2.571,1
2024-07-08,11:00,52.73637,1,11.98323,1,1.04638,1,7.35,1,2.854,1
2024-07-08,12:00,53.38498,1,13.19788,1,0.98098,1,7.9,1,3.208,1
2024-07-08,13:00,52.63659,1,15.15343,1,0.91558,1,7.625,1,3.774,1
2024-07-08,14:00,49.54325,1,16.84289,1,0.78478,1,8.775,1,3.986,1
2024-07-08,15:00,48.09637,1,19.11238,1,0.85018,1,8.9,1,4.316,1
2024-07-08,16:00,49.59315,1,20.48572,1,0.85018,1,7.65,1,3.726,1
2024-07-08,17:00,48.09637,1,23.38939,1,0.85018,1,6.8,1,3.16,1
2024-07-08,18:00,56.17896,1,15.36516,1,0.1962,1,4.375,1,2.854,1
2024-07-08,19:00,53.28519,1,17.05484,1,0.98098,1,5.425,1,3.443,1
2024-07-08,20:00,40.71228,1,23.76132,1,0.98098,1,4.5,1,3.302,1
2024-07-08,21:00,33.57765,1,29.14742,1,0.98098,1,5.05,1,3.561,1
2024-07-08,22:00,35.9226,1,23.5502,1,1.04638,1,5.675,1,3.986,1
2024-07-08,23:00,37.76862,1,21.86019,1,1.11178,1,5.575,1,4.198,1
2024-07-09,00:00,36.27185,1,21.38544,1,0.98098,1,7.775,1,6.25,1
2024-07-09,01:00,36.72088,1,20.35151,1,0.26159,1,11.875,1,8.821,1
2024-07-09,02:00,38.31744,1,16.05505,1,0,1,10.175,1,8.113,1
2024-07-09,03:00,41.2611,1,13.52082,1,0.39239,1,7.85,1,6.014,1
2024-07-09,04:00,32.87916,1,17.69302,1,0.85018,1,9.575,1,6.651,1
2024-07-09,05:00,31.9312,1,20.59707,1,0.58859,1,10.375,1,6.014,1
2024-07-09,06:00,21.70324,1,27.51161,1,0.98098,1,10.35,1,5.684,1
2024-07-09,07:00,14.21936,1,32.26028,1,0.78478,1,10.05,1,4.976,1
2024-07-09,08:00,21.45378,1,29.03944,1,0.98098,1,12.725,1,5.472,1
2024-07-09,09:00,22.35184,1,28.14096,1,0.58859,1,13.375,1,5.377,1
2024-07-09,10:00,23.39958,1,22.75575,1,0.78478,1,13.525,1,5.542,1
2024-07-09,11:00,24.79657,1,21.33106,1,0.58859,1,9.675,1,4.623,1
2024-07-09,12:00,24.24776,1,20.43438,1,0.65399,1,6.975,1,3.797,1
2024-07-09,13:00,25.14582,1,19.69464,1,0.85018,1,6.675,1,4.104,1
2024-07-09,14:00,20.25636,1,23.81176,1,0.85018,1,6.75,1,3.844,1
2024-07-09,15:00,22.10238,1,22.64994,1,0.65399,1,5.5,1,2.807,1
2024-07-09,16:00,28.88776,1,18.84996,1,0.45779,1,5.925,1,2.83,1
2024-07-09,17:00,36.82067,1,16.1046,1,0.65399,1,5.7,1,3.42,1
2024-07-09,18:00,42.40863,1,15.26137,1,0.32699,1,4.7,1,3.066,1
2024-07-09,19:00,54.88175,1,15.68542,1,0.26159,1,4.45,1,2.901,1
2024-07-09,20:00,46.20046,1,17.3753,1,0.65399,1,4.55,1,3.231,1
2024-07-09,21:00,37.76862,1,17.90371,1,0.45779,1,3.9,1,2.5,1
2024-07-09,22:00,33.82712,1,17.90319,1,0.32699,1,4.4,1,2.524,1
2024-07-09,23:00,37.2697,1,13.67811,1,0.39239,1,4.275,1,2.524,1
2024-07-10,00:00,37.76862,1,12.41107,1,0.32699,1,4.475,1,2.5,1
2024-07-10,01:00,40.31314,1,10.00134,1,1.04638,1,4.2,1,2.429,1
2024-07-10,02:00,43.43974,1,6.62017,1,1.30797,1,4.7,1,2.288,1
2024-07-10,03:00,47.69723,1,5.22964,1,1.17717,1,5,1,2.429,1
2024-07-10,04:00,53.58455,1,4.06721,1,1.30797,1,4.85,1,2.524,1
2024-07-10,05:00,54.38283,1,4.384,1,1.17717,1,3.3,1,1.509,1
2024-07-10,06:00,58.97294,1,5.86329,1,1.04638,1,2,1,0.967,1
2024-07-10,07:00,53.58455,1,9.61358,1,1.11178,1,3.7,1,1.368,1
2024-07-10,08:00,51.98799,1,9.98254,1,0.91558,1,5.925,1,2.288,1
2024-07-10,09:00,51.38928,1,11.88338,1,1.04638,1,8,1,2.665,1
2024-07-10,10:00,51.13981,1,12.51836,1,0.78478,1,7.35,1,2.759,1
2024-07-10,11:00,55.38068,1,11.30298,1,0.71939,1,7.3,1,2.642,1
2024-07-10,12:00,56.17896,1,12.3068,1,0.85018,1,9.1,1,3.302,1
2024-07-10,13:00,60.46971,1,12.41282,1,0.78478,1,9.6,1,3.514,1
2024-07-10,14:00,64.5609,1,11.77832,1,0.91558,1,7.975,1,2.712,1
2024-07-10,15:00,71.29638,1,9.7187,1,0.85018,1,7.65,1,2.618,1
2024-07-10,16:00,74.33983,1,9.77201,1,0.85018,1,8.3,1,3.137,1
2024-07-10,17:00,73.1923,1,11.14581,1,0.65399,1,7.975,1,3.255,1
2024-07-10,18:00,74.38972,1,10.98727,1,0.78478,1,8.55,1,3.797,1
2024-07-10,19:00,76.08606,1,9.45557,1,0.85018,1,8.45,1,3.892,1
2024-07-10,20:00,73.69122,1,10.56511,1,0.58859,1,6.775,1,2.83,1
2024-07-10,21:00,65.05982,1,11.93832,1,0.32699,1,4.775,1,2.075,1
2024-07-10,22:00,60.81896,1,11.25189,1,0.52319,1,4.025,1,2.052,1
2024-07-10,23:00,58.97294,1,12.46685,1,0.58859,1,5.25,1,2.5,1
2024-07-11,00:00,56.42842,1,10.93492,1,0.39239,1,5.275,1,2.382,1
2024-07-11,01:00,51.15644,1,14.09015,1,0.52319,1,6.025,1,2.948,1
2024-07-11,02:00,55.48046,1,6.41048,1,0.87198,1,7.425,1,3.491,1
2024-07-11,03:00,53.48476,1,8.03161,1,0.65399,1,7.55,1,4.033,1
2024-07-11,04:00,50.34153,1,10.09192,1,0.45779,1,8.65,1,4.458,1
2024-07-11,05:00,47.04863,1,8.2426,1,0.52319,1,8.15,1,4.222,1
2024-07-11,06:00,38.71658,1,12.83848,1,0.65399,1,8.875,1,4.434,1
2024-07-11,07:00,34.5755,1,18.27738,1,0.58859,1,9.65,1,4.458,1
2024-07-11,08:00,42.10927,1,19.17561,1,0.91558,1,8.725,1,3.774,1
2024-07-11,09:00,49.2439,1,18.85876,1,0.71939,1,8.825,1,3.184,1
2024-07-11,10:00,57.2267,1,16.58721,1,0.58859,1,7.55,1,3.113,1
2024-07-11,11:00,58.02498,1,18.06458,1,0.45779,1,8.25,1,4.104,1
2024-07-11,12:00,64.61079,1,14.84345,1,0.58859,1,9.125,1,4.151,1
2024-07-11,13:00,57.12691,1,29.10284,1,0.32699,1,8.55,1,3.774,1
2024-07-11,14:00,73.64133,1,16.3408,1,0.34879,1,9.1,1,3.986,1
2024-07-11,15:00,68.85165,1,-99,1,-99,1,7.95,1,3.113,1
2024-07-11,16:00,73.8409,1,14.86291,1,-99,1,7.9,1,3.514,1
2024-07-11,17:00,64.86025,1,28.3711,1,0.98098,1,8.425,1,3.75,1
2024-07-11,18:00,73.79101,1,20.28815,1,0.78478,1,6.575,1,3.325,1
2024-07-11,19:00,60.22025,1,27.84388,1,0.71939,1,9.275,1,4.316,1
2024-07-11,20:00,45.45207,1,22.29549,1,0.85018,1,9.275,1,4.552,1
2024-07-11,21:00,39.46497,1,19.96998,1,0.78478,1,7.925,1,3.75,1
2024-07-11,22:00,29.98539,1,20.9749,1,0.52319,1,8.075,1,4.458,1
2024-07-11,23:00,22.50152,1,21.50318,1,0.39239,1,5.85,1,3.75,1
2024-07-12,00:00,35.12432,1,12.04592,1,0.52319,1,5.425,1,3.679,1
2024-07-12,01:00,40.7788,1,9.37245,1,0.78422,1,5.25,1,3.656,1
2024-07-12,02:00,45.30239,1,6.76521,1,0.60995,1,4.825,1,3.302,1
2024-07-12,03:00,45.2525,1,6.44829,1,0.26141,1,5.5,1,3.656,1
2024-07-12,04:00,46.84906,1,5.33767,1,0.65352,1,7.6,1,5.118,1
2024-07-12,05:00,42.80777,1,6.92343,1,0.45747,1,8.075,1,5.118,1
2024-07-12,06:00,40.86196,1,10.88678,1,0.32676,1,7.55,1,4.599,1
2024-07-12,07:00,38.66669,1,15.00798,1,0.58817,1,11.375,1,5.755,1
2024-07-12,08:00,35.97249,1,21.50544,1,0.84958,1,13.2,1,5.825,1
2024-07-12,09:00,44.05508,1,18.96909,1,0.71887,1,13.35,1,5.613,1
2024-07-12,10:00,41.51056,1,19.97211,1,0.78422,1,13.95,1,5.896,1
2024-07-12,11:00,37.9183,1,22.50937,1,0.32676,1,12.35,1,5.778,1
2024-07-12,12:00,42.45852,1,22.45578,1,0.58817,1,12.125,1,5.637,1
2024-07-12,13:00,49.34368,1,20.87183,1,0.98028,1,12.5,1,5.425,1
2024-07-12,14:00,50.04218,1,21.24228,1,0.84958,1,10.525,1,4.882,1
2024-07-12,15:00,50.591,1,20.02824,1,0.58817,1,10.875,1,5.236,1
2024-07-12,16:00,49.64304,1,21.08528,1,0.65352,1,10.275,1,4.906,1
2024-07-12,17:00,54.83186,1,16.80586,1,0.71887,1,10.075,1,4.599,1
2024-07-12,18:00,51.73852,1,21.19288,1,0.91493,1,9.45,1,4.953,1
2024-07-12,19:00,47.04863,1,23.30816,1,0.58817,1,10.325,1,5.637,1
2024-07-12,20:00,48.99444,1,21.77556,1,0.98028,1,12.175,1,5.637,1
2024-07-12,21:00,45.30239,1,21.72288,1,1.04563,1,11.375,1,5.212,1
2024-07-12,22:00,41.36088,1,20.13614,1,0.78422,1,9.65,1,5.708,1
2024-07-12,23:00,49.99229,1,16.43692,1,0.65352,1,4.75,1,2.877,1
2024-07-13,00:00,48.74497,1,18.12931,1,0.98028,1,4.675,1,2.689,1
2024-07-13,01:00,55.81308,1,10.57498,1,0.3483,1,3.925,1,2.288,1
2024-07-13,02:00,54.01695,1,9.93995,1,0.52244,1,3.775,1,2.476,1
2024-07-13,03:00,51.13981,1,10.20404,1,0.45714,1,4.2,1,2.712,1
2024-07-13,04:00,52.33723,1,9.35783,1,0.26122,1,4.225,1,2.83,1
2024-07-13,05:00,48.94454,1,9.04114,1,0.52244,1,5.925,1,3.585,1
2024-07-13,06:00,43.65594,1,12.15985,1,0.45714,1,6.225,1,3.939,1
2024-07-13,07:00,42.75787,1,12.95358,1,0.52244,1,7.2,1,4.316,1
2024-07-13,08:00,39.21551,1,15.6483,1,0.71836,1,7.55,1,4.528,1
2024-07-13,09:00,39.16561,1,14.59064,1,0.91428,1,7.425,1,4.198,1
2024-07-13,10:00,35.82282,1,16.96955,1,0.65305,1,8.375,1,4.764,1
2024-07-13,11:00,39.41508,1,16.07123,1,0.78366,1,7.675,1,3.892,1
2024-07-13,12:00,41.16131,1,19.13294,1,0.78366,1,8.025,1,4.316,1
2024-07-13,13:00,44.65379,1,21.88024,1,0.84897,1,7.65,1,3.821,1
2024-07-13,14:00,51.2396,1,18.39444,1,0.58775,1,7.775,1,3.939,1
2024-07-13,15:00,53.63444,1,18.44838,1,0.26122,1,7.875,1,4.009,1
2024-07-13,16:00,65.8581,1,9.09272,1,0.65305,1,7.075,1,3.443,1
2024-07-13,17:00,52.5368,1,29.7003,1,0.78366,1,6.375,1,3.514,1
2024-07-13,18:00,59.62154,1,18.1858,1,0.52244,1,6.05,1,3.373,1
2024-07-13,19:00,64.31143,1,13.80037,1,0.65305,1,7.625,1,4.434,1
2024-07-13,20:00,60.27014,1,16.39187,1,0.65305,1,8.175,1,5.566,1
2024-07-13,21:00,56.92734,1,16.07494,1,0.78366,1,8.525,1,5.047,1
2024-07-13,22:00,53.73422,1,15.54625,1,0.84897,1,6.075,1,4.67,1
2024-07-13,23:00,47.2482,1,21.46874,1,0.84897,1,8.675,1,6.958,1
2024-07-14,00:00,42.6082,1,22.52635,1,0.84897,1,6.35,1,4.575,1
2024-07-14,01:00,39.44834,1,22.57014,1,0.52207,1,7.125,1,5.142,1
2024-07-14,02:00,36.98697,1,18.9021,1,0.43506,1,6.925,1,5.142,1
2024-07-14,03:00,37.96819,1,14.75865,1,0.39155,1,6.775,1,4.764,1
2024-07-14,04:00,36.07228,1,11.63721,1,0.45681,1,7.725,1,5.071,1
2024-07-14,05:00,28.48862,1,16.55656,1,0.39155,1,9.05,1,6.179,1
2024-07-14,06:00,24.94625,1,18.51301,1,0.19578,1,9.25,1,6.132,1
2024-07-14,07:00,28.23916,1,16.23728,1,0.26103,1,8.95,1,5.825,1
2024-07-14,08:00,36.5712,1,17.98058,1,0.52207,1,7.6,1,4.859,1
2024-07-14,09:00,51.18971,1,12.32285,1,0.65259,1,7.975,1,4.788,1
2024-07-14,10:00,54.23315,1,13.43318,1,0.84836,1,7.125,1,4.717,1
2024-07-14,11:00,67.30498,1,12.05869,1,0.52207,1,6.9,1,4.175,1
2024-07-14,12:00,76.13596,1,8.03926,1,0.45681,1,7.5,1,4.198,1
2024-07-14,13:00,74.93854,1,6.55835,1,0.19578,1,6.25,1,3.561,1
2024-07-14,14:00,76.03617,1,6.45243,1,0.13052,1,6.05,1,3.113,1
2024-07-14,15:00,80.62628,1,6.24106,1,0.32629,1,6.1,1,3.066,1
2024-07-14,16:00,81.87359,1,12.95776,1,0.26103,1,6.35,1,3.42,1
2024-07-14,17:00,89.75661,1,7.35213,1,0.13052,1,6.425,1,3.75,1
2024-07-14,18:00,90.75446,1,6.29396,1,0.32629,1,6.125,1,3.231,1
2024-07-14,19:00,91.05381,1,7.72255,1,0.19578,1,5.025,1,3.184,1
2024-07-14,20:00,87.86069,1,8.41048,1,0.19578,1,4.8,1,2.972,1
2024-07-14,21:00,83.27058,1,7.72272,1,0.65259,1,4.975,1,3.467,1
2024-07-14,22:00,79.32908,1,8.51628,1,0.97888,1,5.325,1,3.679,1
2024-07-14,23:00,69.8495,1,13.01295,1,1.17466,1,6.1,1,4.104,1
2024-07-15,00:00,66.45681,1,14.91729,1,0.91362,1,5.3,1,3.585,1
2024-07-15,01:00,68.38599,1,13.54676,1,0.8695,1,5.375,1,3.844,1
2024-07-15,02:00,66.65638,1,11.00677,1,0.78255,1,5.95,1,4.08,1
