Site Name,Birmingham A4540 Roadside
Site Type,Urban Traffic
Region,Birmingham
Latitude,52.476145
Longitude,-1.874978
Date,Time,Nitrogen dioxide,Status,Ozone,Status,PM10,Status,PM2.5,Status,Sulphur dioxide,Status
2024-04-07,20:00,9.39263,V,81.47445,V,16.5,V,8.962,V,0.65846,V
2024-04-07,21:00,9.54331,V,78.97983,V,15.6,V,8.561,V,0.52677,V
2024-04-07,22:00,10.34697,V,76.5351,V,15.025,V,8.278,V,0.39508,V
2024-04-07,23:00,11.30131,V,75.53725,V,15.7,V,8.231,V,0.59261,V
2024-04-08,00:00,12.65746,V,73.34198,V,15.325,V,7.972,V,0.72431,V
2024-04-08,01:00,13.4098,V,70.9804,V,15.05,V,7.83,V,0.52682,V
2024-04-08,02:00,13.34273,V,62.66498,V,14.4,V,7.83,V,0.43902,V
2024-04-08,03:00,11.91795,V,63.31358,V,15,V,7.618,V,0.52682,V
2024-04-08,04:00,11.96823,V,64.11186,V,14.125,V,7.288,V,0.65853,V
2024-04-08,05:00,15.63914,V,58.87315,V,12.8,V,6.981,V,0.59268,V
2024-04-08,06:00,16.84603,V,58.02498,V,14.025,V,7.382,V,0.46097,V
2024-04-08,07:00,23.38316,V,53.03573,V,13.6,V,7.476,V,0.52682,V
2024-04-08,08:00,25.64584,V,53.28519,V,14.95,V,7.618,V,0.72439,V
2024-04-08,09:00,27.50611,V,50.591,V,16.5,V,7.712,V,0.85609,V
2024-04-08,10:00,21.4718,V,58.77337,V,14.25,V,6.934,V,0.92194,V
2024-04-08,11:00,15.33701,V,68.95144,V,12.8,V,6.014,V,0.9878,V
2024-04-08,12:00,13.57705,V,73.09251,V,10.7,V,5.283,V,1.05365,V
2024-04-08,13:00,14.02961,V,77.73252,V,11.7,V,5.047,V,1.25121,V
2024-04-08,14:00,18.65604,V,76.93424,V,12.15,V,5,V,1.44877,V
2024-04-08,15:00,15.53832,V,79.97768,V,12.675,V,4.741,V,1.44877,V
2024-04-08,16:00,15.73958,V,-99,V,9.175,V,3.915,V,1.25121,V
2024-04-08,17:00,19.66201,V,-99,V,8.95,V,4.929,V,1.25121,V
2024-04-08,18:00,19.66208,V,-99,V,10.175,V,5.967,V,1.51462,V
2024-04-08,19:00,15.8906,V,69.15101,V,10.9,V,5.613,V,1.44877,V
2024-04-08,20:00,14.33174,V,63.26369,V,6.725,V,4.693,V,1.25121,V
2024-04-08,21:00,12.42085,V,65.70842,V,5.175,V,3.844,V,1.44877,V
2024-04-08,22:00,8.64934,V,73.99058,V,8.45,V,4.387,V,1.38292,V
2024-04-08,23:00,6.23557,V,84.91704,V,11.725,V,5.212,V,1.18536,V
2024-04-09,00:00,6.03442,V,86.26413,V,13.975,V,5.519,V,1.18536,V
2024-04-09,01:00,4.02763,V,91.33654,V,13.15,V,5.566,V,2.37097,V
2024-04-09,02:00,3.2221,V,93.06614,V,10.1,V,4.552,V,2.72222,V
2024-04-09,03:00,2.81932,V,92.70027,V,7,V,3.255,V,2.83199,V
2024-04-09,04:00,3.52416,V,86.11446,V,4.5,V,2.382,V,2.83199,V
2024-04-09,05:00,4.22902,V,82.02327,V,8.475,V,4.175,V,2.96371,V
2024-04-09,06:00,5.28624,V,77.78241,V,5.475,V,3.042,V,2.89785,V
2024-04-09,07:00,9.56556,V,68.5024,V,3.325,V,1.981,V,2.70027,V
2024-04-09,08:00,11.22663,V,68.40262,V,4.2,V,1.58,V,2.63441,V
2024-04-09,09:00,15.95922,V,70.69767,V,4.7,V,1.415,V,2.3051,V
2024-04-09,10:00,21.24515,V,71.99488,V,3.9,V,0.991,V,2.23924,V
2024-04-09,11:00,20.74149,V,65.75832,V,3.95,V,1.108,V,2.17338,V
2024-04-09,12:00,17.16718,V,63.51315,V,5.45,V,1.557,V,2.04166,V
2024-04-09,13:00,19.73458,V,64.71057,V,4.975,V,2.359,V,1.90994,V
2024-04-09,14:00,27.08466,V,65.65853,V,9.3,V,3.844,V,1.71236,V
2024-04-09,15:00,31.16228,V,66.65638,V,9.325,V,4.104,V,1.71236,V
2024-04-09,16:00,28.94658,V,69.10111,V,7.5,V,3.325,V,1.38306,V
2024-04-09,17:00,29.50091,V,71.44606,V,7.875,V,3.16,V,1.18548,V
2024-04-09,18:00,34.03213,V,63.96219,V,6.425,V,2.901,V,1.11962,V
2024-04-09,19:00,36.04625,V,59.77122,V,5.45,V,2.618,V,0.92204,V
2024-04-09,20:00,42.28904,V,55.58025,V,5.125,V,2.689,V,0.72446,V
2024-04-09,21:00,43.9001,V,54.73207,V,6.275,V,2.901,V,0.52688,V
2024-04-09,22:00,31.86833,V,53.93379,V,5.725,V,3.042,V,0.6586,V
2024-04-09,23:00,19.23192,V,57.42627,V,8.625,V,4.434,V,0.3293,V
2024-04-10,00:00,13.99599,V,60.86885,V,9.55,V,5,V,0.06586,V
2024-04-10,01:00,10.82005,V,60.27014,V,10.5,V,5.566,V,0.70258,V
2024-04-10,02:00,11.62648,V,60.33666,V,11.15,V,5.495,V,0.43912,V
2024-04-10,03:00,10.78644,V,59.02283,V,11.825,V,5.731,V,0.46107,V
2024-04-10,04:00,12.14734,V,55.77982,V,12.975,V,6.014,V,0.52694,V
2024-04-10,05:00,12.29852,V,55.8796,V,11.75,V,5.778,V,0.46107,V
2024-04-10,06:00,12.60094,V,55.48046,V,12.475,V,5.708,V,0.46107,V
2024-04-10,07:00,20.41339,V,47.8968,V,13.675,V,6.203,V,0.3952,V
2024-04-10,08:00,23.7899,V,47.74712,V,14.2,V,6.368,V,0.52694,V
2024-04-10,09:00,21.82409,V,57.12691,V,16.7,V,6.297,V,0.59281,V
2024-04-10,10:00,12.19722,V,72.39402,V,11.575,V,4.976,V,0.65867,V
2024-04-10,11:00,11.23969,V,73.69122,V,11.425,V,5.142,V,0.59281,V
2024-04-10,12:00,11.59257,V,78.4809,V,11.75,V,5.354,V,0.3952,V
2024-04-10,13:00,11.34058,V,78.13166,V,14.25,V,6.392,V,0.46107,V
2024-04-10,14:00,11.59258,V,77.63273,V,12.4,V,5.519,V,0.59281,V
2024-04-10,15:00,11.23977,V,73.1923,V,10.2,V,5.354,V,0.59281,V
2024-04-10,16:00,13.15521,V,67.90369,V,8.025,V,4.929,V,0.3952,V
2024-04-10,17:00,15.42344,V,62.61509,V,5.475,V,3.844,V,0.59281,V
2024-04-10,18:00,13.8106,V,63.46326,V,5.325,V,3.679,V,0.46107,V
2024-04-10,19:00,12.65134,V,61.81681,V,4.325,V,3.184,V,0.59281,V
2024-04-10,20:00,11.89529,V,60.46971,V,4.325,V,3.349,V,0.59281,V
2024-04-10,21:00,11.29046,V,58.17466,V,3.875,V,3.042,V,0.32934,V
2024-04-10,22:00,9.52633,V,56.62799,V,4.1,V,3.278,V,0.32934,V
2024-04-10,23:00,8.31664,V,54.28304,V,3.2,V,2.476,V,0.52694,V
2024-04-11,00:00,7.96378,V,52.63659,V,4.1,V,3.042,V,0.65867,V
2024-04-11,01:00,6.59376,V,52.68648,V,5.95,V,4.717,V,0.87832,V
2024-04-11,02:00,5.58447,V,52.22082,V,4.375,V,3.561,V,1.31748,V
2024-04-11,03:00,4.99576,V,52.78627,V,3.575,V,2.689,V,1.05399,V
2024-04-11,04:00,4.693,V,52.38713,V,3.025,V,2.217,V,1.11986,V
2024-04-11,05:00,6.20682,V,51.78842,V,3,V,2.123,V,0.98812,V
2024-04-11,06:00,8.12443,V,53.2353,V,3.3,V,2.075,V,1.05399,V
2024-04-11,07:00,12.3127,V,52.23745,V,3.75,V,2.146,V,0.79049,V
2024-04-11,08:00,14.48249,V,48.74497,V,5.475,V,2.406,V,0.72462,V
2024-04-11,09:00,12.86764,V,50.69078,V,6.975,V,2.642,V,0.52699,V
2024-04-11,10:00,13.22083,V,51.58885,V,4.675,V,2.17,V,0.65874,V
2024-04-11,11:00,12.71618,V,54.08347,V,5.875,V,2.429,V,0.72462,V
2024-04-11,12:00,19.22551,V,51.08992,V,6.175,V,2.948,V,0.59287,V
2024-04-11,13:00,12.81702,V,56.62799,V,6.175,V,2.594,V,0.79049,V
2024-04-11,14:00,10.74797,V,61.01853,V,7.25,V,2.901,V,0.65874,V
2024-04-11,15:00,11.10124,V,64.91014,V,5.825,V,2.476,V,0.46112,V
2024-04-11,16:00,11.30326,V,64.71057,V,8.675,V,3.373,V,0.46112,V
2024-04-11,17:00,14.3311,V,58.72347,V,9.525,V,5.283,V,0.32937,V
2024-04-11,18:00,15.94586,V,55.68003,V,9.75,V,6.321,V,0.39525,V
2024-04-11,19:00,16.65248,V,53.08562,V,8.075,V,5.33,V,0.46112,V
2024-04-11,20:00,15.54241,V,50.84046,V,6.075,V,4.316,V,0.65874,V
2024-04-11,21:00,11.80817,V,55.33078,V,5.175,V,3.16,V,0.39525,V
2024-04-11,22:00,10.9503,V,55.33078,V,5.25,V,3.561,V,0.72462,V
2024-04-11,23:00,9.13365,V,53.68433,V,6,V,4.717,V,0.46112,V
2024-04-12,00:00,9.28506,V,55.97939,V,6.5,V,5,V,0.72462,V
2024-04-12,01:00,7.88125,V,61.99975,V,7.175,V,5.071,V,0,V
2024-04-12,02:00,8.42016,V,62.79803,V,9.925,V,6.415,V,0,V
2024-04-12,03:00,8.68958,V,61.96649,V,9.825,V,6.887,V,0.19764,V
2024-04-12,04:00,8.18437,V,66.90584,V,9.775,V,6.061,V,0,V
2024-04-12,05:00,8.08336,V,70.14886,V,9.075,V,4.811,V,0.19764,V
2024-04-12,06:00,10.35677,V,61.51745,V,8.05,V,4.929,V,0.32941,V
2024-04-12,07:00,17.58107,V,55.18111,V,9.8,V,5.377,V,0.26353,V
2024-04-12,08:00,18.13647,V,51.2396,V,11.875,V,5.472,V,0.39529,V
2024-04-12,09:00,14.75149,V,61.91659,V,11.975,V,4.976,V,0.72469,V
2024-04-12,10:00,13.89267,V,61.71702,V,11.425,V,4.929,V,0.52705,V
2024-04-12,11:00,12.62955,V,60.96864,V,11.4,V,4.693,V,0.72469,V
2024-04-12,12:00,10.76025,V,60.96864,V,11.1,V,4.505,V,0.32941,V
2024-04-12,13:00,12.6293,V,61.41767,V,12.2,V,4.552,V,0.39529,V
2024-04-12,14:00,9.34582,V,64.5609,V,11.675,V,3.844,V,0.06588,V
2024-04-12,15:00,8.99225,V,63.51315,V,9.75,V,3.561,V,0.26353,V
2024-04-12,16:00,9.49744,V,60.22025,V,8.65,V,3.113,V,0.46117,V
2024-04-12,17:00,8.23444,V,53.2353,V,7.05,V,2.783,V,0.26353,V
2024-04-12,18:00,9.09348,V,54.28304,V,7.25,V,2.807,V,0.26353,V
2024-04-12,19:00,9.59876,V,65.10971,V,8,V,4.127,V,0.46117,V
2024-04-12,20:00,10.60936,V,66.65638,V,8.6,V,4.835,V,0.26353,V
2024-04-12,21:00,12.02398,V,64.01208,V,7.425,V,4.528,V,0.65881,V
2024-04-12,22:00,11.16506,V,58.12476,V,6.1,V,3.892,V,0.59293,V
2024-04-12,23:00,11.01355,V,54.18326,V,5.5,V,3.302,V,0.92234,V
2024-04-13,00:00,11.82188,V,53.63444,V,4.95,V,3.066,V,1.0541,V
2024-04-13,01:00,11.12747,V,55.61351,V,4.725,V,2.925,V,0.52711,V
2024-04-13,02:00,8.22757,V,56.81093,V,4.8,V,2.925,V,0.43926,V
2024-04-13,03:00,9.4077,V,54.68218,V,5.375,V,3.467,V,0.19767,V
2024-04-13,04:00,11.53211,V,47.79702,V,5.875,V,3.844,V,0.65888,V
2024-04-13,05:00,10.46992,V,48.5454,V,7.3,V,4.906,V,0.52711,V
2024-04-13,06:00,6.72691,V,56.17896,V,8.6,V,6.297,V,0.52711,V
2024-04-13,07:00,9.20529,V,52.03788,V,9.4,V,7.123,V,0.32944,V
2024-04-13,08:00,10.26736,V,51.48906,V,13.725,V,9.811,V,0.52711,V
2024-04-13,09:00,7.68775,V,59.07272,V,9.125,V,5.542,V,0.32944,V
2024-04-13,10:00,8.85088,V,60.32003,V,10.6,V,5.825,V,0.46122,V
2024-04-13,11:00,10.26686,V,58.27444,V,10.05,V,6.038,V,0.52711,V
2024-04-13,12:00,12.79573,V,56.02928,V,13.65,V,6.061,V,0.593,V
2024-04-13,13:00,9.91302,V,71.64563,V,11.125,V,5.094,V,0.72477,V
2024-04-13,14:00,9.20509,V,80.22714,V,10.775,V,4.764,V,0.72477,V
2024-04-13,15:00,8.24418,V,85.71532,V,9.575,V,4.41,V,0.85655,V
2024-04-13,16:00,8.69943,V,83.91919,V,10.7,V,4.929,V,1.1201,V
2024-04-13,17:00,9.10412,V,76.38542,V,9.25,V,5.236,V,1.31777,V
2024-04-13,18:00,12.44254,V,77.78241,V,9.8,V,5.684,V,0.79066,V
2024-04-13,19:00,18.05636,V,62.41552,V,8.4,V,4.151,V,0.593,V
2024-04-13,20:00,15.12319,V,66.60649,V,5.95,V,3.113,V,0.46122,V
2024-04-13,21:00,12.84722,V,68.95144,V,5.275,V,2.642,V,0.52711,V
2024-04-13,22:00,12.49315,V,73.04262,V,4.875,V,2.736,V,0.46122,V
2024-04-13,23:00,21.14242,V,63.66283,V,5.325,V,2.877,V,0.52711,V
2024-04-14,00:00,18.46166,V,65.40907,V,5.45,V,3.137,V,0.79066,V
2024-04-14,01:00,19.10738,V,64.9933,V,5.725,V,3.278,V,0.4393,V
2024-04-14,02:00,18.90494,V,60.93537,V,6.95,V,4.127,V,0.61502,V
2024-04-14,03:00,22.07826,V,58.12476,V,8.525,V,5.165,V,0.32948,V
2024-04-14,04:00,16.45753,V,60.5695,V,8.725,V,5.165,V,0.32948,V
2024-04-14,05:00,13.97615,V,60.66928,V,8.75,V,4.929,V,0.32948,V
2024-04-14,06:00,28.66051,V,51.08992,V,10.9,V,6.038,V,0.46127,V
2024-04-14,07:00,25.77427,V,55.58025,V,10.325,V,5.566,V,0.26358,V
2024-04-14,08:00,29.46981,V,58.22455,V,9.8,V,4.788,V,0.32948,V
2024-04-14,09:00,21.26626,V,63.31358,V,7.95,V,3.939,V,0.59306,V
2024-04-14,10:00,22.58188,V,63.31358,V,8.55,V,4.127,V,0.52716,V
2024-04-14,11:00,20.00025,V,74.88864,V,7.075,V,3.231,V,0.32948,V
2024-04-14,12:00,18.48189,V,82.42241,V,7.575,V,3.184,V,0.19769,V
2024-04-14,13:00,23.95045,V,82.92134,V,7.6,V,3.113,V,0.79075,V
2024-04-14,14:00,11.64622,V,89.30758,V,7.275,V,3.208,V,0.65895,V
2024-04-14,15:00,14.1275,V,86.16435,V,6.725,V,3.349,V,1.05433,V
2024-04-14,16:00,15.89995,V,83.86929,V,7.325,V,3.467,V,0.98843,V
2024-04-14,17:00,28.6606,V,77.93209,V,8.45,V,4.104,V,1.3838,V
2024-04-14,18:00,14.63436,V,81.97338,V,8.275,V,4.151,V,1.05433,V
2024-04-14,19:00,18.8372,V,79.92779,V,9.05,V,4.127,V,0.98843,V
2024-04-14,20:00,16.40671,V,79.1794,V,8.25,V,3.844,V,0.85664,V
2024-04-14,21:00,13.16594,V,79.12951,V,8,V,3.585,V,1.18612,V
2024-04-14,22:00,18.48314,V,68.45251,V,5.975,V,2.83,V,1.4497,V
2024-04-14,23:00,20.91375,V,64.5609,V,5.775,V,2.877,V,1.58149,V
2024-04-15,00:00,8.50717,V,69.2009,V,6.7,V,3.16,V,1.31791,V
2024-04-15,01:00,6.96238,V,69.11774,V,5.7,V,2.854,V,0.17574,V
2024-04-15,02:00,5.20473,V,75.30441,V,6.8,V,3.019,V,0.08787,V
2024-04-15,03:00,4.05568,V,78.63058,V,6.85,V,3.231,V,0.26361,V
2024-04-15,04:00,4.15709,V,79.37897,V,7.275,V,3.255,V,0.39542,V
2024-04-15,05:00,4.46128,V,81.47445,V,7.425,V,3.349,V,0.79083,V
2024-04-15,06:00,5.47515,V,82.22284,V,8.925,V,3.443,V,1.12034,V
2024-04-15,07:00,8.00993,V,71.99488,V,7.875,V,3.443,V,1.18625,V
2024-04-15,08:00,8.466,V,70.74757,V,13.4,V,4.387,V,0.85673,V
2024-04-15,09:00,9.8347,V,76.58499,V,11.5,V,3.962,V,1.44985,V
2024-04-15,10:00,29.45271,V,75.08821,V,4.65,V,1.769,V,1.38395,V
2024-04-15,11:00,29.14823,V,75.188,V,6.675,V,2.689,V,1.77937,V
2024-04-15,12:00,31.12389,V,72.64348,V,9.15,V,3.184,V,1.77937,V
2024-04-15,13:00,23.8248,V,79.57854,V,12.35,V,3.962,V,1.44985,V
2024-04-15,14:00,24.02742,V,79.67832,V,10.875,V,3.868,V,1.71346,V
2024-04-15,15:00,27.67776,V,78.68047,V,10.45,V,3.443,V,1.51576,V
2024-04-15,16:00,28.43864,V,73.99058,V,13,V,3.302,V,1.64756,V
2024-04-15,17:00,29.80743,V,71.79531,V,4.275,V,1.887,V,1.38395,V
2024-04-15,18:00,32.2919,V,72.04477,V,6.2,V,2.689,V,1.44985,V
2024-04-15,19:00,33.76235,V,71.14671,V,8.2,V,3.585,V,1.44985,V
2024-04-15,20:00,31.48121,V,70.99703,V,6.25,V,2.948,V,1.05444,V
2024-04-15,21:00,31.78579,V,66.85595,V,5.625,V,3.042,V,1.25215,V
2024-04-15,22:00,13.07978,V,75.48735,V,5.5,V,2.901,V,1.18625,V
2024-04-15,23:00,12.4206,V,76.4852,V,5.8,V,2.783,V,1.18625,V
2024-04-16,00:00,12.57271,V,74.43961,V,5.475,V,2.948,V,0.72493,V
2024-04-16,01:00,11.84298,V,71.04692,V,5.85,V,3.325,V,1.14243,V
2024-04-16,02:00,10.01513,V,71.31301,V,4.85,V,2.783,V,1.23031,V
2024-04-16,03:00,12.07897,V,63.31358,V,4.85,V,2.83,V,1.05455,V
2024-04-16,04:00,10.50564,V,70.19875,V,5.325,V,2.948,V,1.05455,V
2024-04-16,05:00,12.73891,V,62.31573,V,6.9,V,3.42,V,1.12046,V
2024-04-16,06:00,21.82356,V,60.07057,V,9.575,V,4.269,V,0.98864,V
2024-04-16,07:00,27.20161,V,55.82971,V,9.675,V,4.741,V,1.25228,V
2024-04-16,08:00,29.78864,V,57.42627,V,12.225,V,5.542,V,1.12046,V
2024-04-16,09:00,28.87622,V,59.67143,V,14.9,V,5.236,V,1.12046,V
2024-04-16,10:00,38.51704,V,54.13336,V,11.875,V,4.953,V,1.18637,V
2024-04-16,11:00,27.65866,V,61.06842,V,7.35,V,3.208,V,0.98864,V
2024-04-16,12:00,26.03451,V,65.35918,V,8.725,V,3.609,V,0.98864,V
2024-04-16,13:00,26.03501,V,64.16176,V,7.675,V,3.373,V,0.92273,V
2024-04-16,14:00,26.18699,V,65.70842,V,5.55,V,2.736,V,0.79092,V
2024-04-16,15:00,26.08673,V,66.60649,V,6.525,V,2.642,V,0.65909,V
2024-04-16,16:00,33.44403,V,56.02928,V,6.375,V,2.925,V,1.05455,V
2024-04-16,17:00,25.47723,V,65.50885,V,6.325,V,2.453,V,0.72501,V
2024-04-16,18:00,28.01542,V,63.51315,V,6.8,V,3.09,V,0.59319,V
2024-04-16,19:00,24.514,V,64.66068,V,6,V,3.066,V,0.39546,V
2024-04-16,20:00,28.92963,V,56.87745,V,5.45,V,3.019,V,0.26364,V
2024-04-16,21:00,25.9863,V,57.27659,V,6.025,V,3.278,V,0.39546,V
2024-04-16,22:00,24.36233,V,56.77767,V,6.65,V,3.703,V,0.19773,V
2024-04-16,23:00,14.31312,V,63.46326,V,5.875,V,3.396,V,0.19773,V
2024-04-17,00:00,19.49,V,59.62154,V,3.9,V,2.547,V,0.06591,V
2024-04-17,01:00,23.03548,V,55.08132,V,3.725,V,2.571,V,0.35156,V
2024-04-17,02:00,44.64857,V,37.38611,V,6.925,V,4.104,V,0.70311,V
2024-04-17,03:00,26.72811,V,48.34583,V,7.15,V,4.575,V,0.32958,V
2024-04-17,04:00,31.91096,V,40.01379,V,7.475,V,4.198,V,0.52733,V
2024-04-17,05:00,32.21596,V,40.26325,V,8,V,3.986,V,0.59325,V
2024-04-17,06:00,46.79754,V,31.78152,V,7.55,V,3.302,V,0.65917,V
2024-04-17,07:00,47.45635,V,28.08948,V,8.6,V,3.892,V,0.85692,V
2024-04-17,08:00,30.99175,V,34.17636,V,7.525,V,3.561,V,0.98875,V
2024-04-17,09:00,28.95905,V,48.5953,V,8.525,V,3.467,V,0.98875,V
2024-04-17,10:00,26.77452,V,54.93164,V,8.625,V,3.16,V,1.05466,V
2024-04-17,11:00,24.84358,V,60.71917,V,6.65,V,2.618,V,1.05466,V
2024-04-17,12:00,21.18693,V,66.05767,V,6.6,V,2.524,V,0.85692,V
2024-04-17,13:00,22.50752,V,67.75402,V,8.625,V,2.877,V,0.85692,V
2024-04-17,14:00,25.45521,V,66.60649,V,6.85,V,2.524,V,0.92283,V
2024-04-17,15:00,27.74114,V,66.35703,V,8.425,V,2.359,V,1.05466,V
2024-04-17,16:00,24.11795,V,69.05122,V,8.1,V,2.642,V,1.12058,V
2024-04-17,17:00,-99,V,59.47186,V,7.925,V,3.467,V,-99,V
2024-04-17,18:00,29.72365,V,45.2525,V,8.25,V,3.396,V,2.28511,V
2024-04-17,19:00,26.82861,V,54.43272,V,6.85,V,2.948,V,1.71383,V
2024-04-17,20:00,21.6968,V,58.12476,V,4.525,V,2.5,V,1.1865,V
2024-04-17,21:00,19.61367,V,62.31573,V,3.725,V,1.91,V,0.65917,V
2024-04-17,22:00,20.32494,V,59.97079,V,4.05,V,2.217,V,0.59325,V
2024-04-17,23:00,17.63197,V,58.97294,V,5.025,V,2.618,V,0.791,V
2024-04-18,00:00,14.02426,V,64.01208,V,5.3,V,2.665,V,0.32958,V
2024-04-18,01:00,14.02953,V,66.85595,V,4.625,V,2.642,V,0.96704,V
2024-04-18,02:00,7.99727,V,68.05337,V,4.9,V,2.759,V,0.26374,V
2024-04-18,03:00,8.33625,V,64.81036,V,4.7,V,2.476,V,0.39561,V
2024-04-18,04:00,11.48795,V,59.92089,V,4.675,V,2.217,V,0.1978,V
2024-04-18,05:00,19.11287,V,46.79917,V,4.975,V,2.547,V,0.39561,V
2024-04-18,06:00,27.44818,V,34.02669,V,7.375,V,3.514,V,0.32967,V
2024-04-18,07:00,33.59651,V,36.77077,V,8.425,V,4.104,V,0.52748,V
2024-04-18,08:00,29.47894,V,45.80132,V,11.55,V,4.481,V,0.46154,V
2024-04-18,09:00,23.88811,V,60.5695,V,10.3,V,3.939,V,0.32967,V
2024-04-18,10:00,21.24471,V,66.5067,V,8.15,V,3.278,V,0.26374,V
2024-04-18,11:00,18.85588,V,73.29208,V,7.1,V,3.042,V,0.1978,V
2024-04-18,12:00,18.09429,V,75.48735,V,7.4,V,3.349,V,0.26374,V
2024-04-18,13:00,26.78503,V,76.08606,V,8.175,V,3.726,V,0.32967,V
2024-04-18,14:00,31.81723,V,70.84735,V,10.075,V,4.033,V,1.05495,V
2024-04-18,15:00,23.27917,V,75.13811,V,9.15,V,3.396,V,0.79121,V
2024-04-18,16:00,26.22788,V,73.89079,V,9.75,V,3.538,V,0.98902,V
2024-04-18,17:00,26.93994,V,73.39187,V,8.05,V,3.231,V,0.98902,V
2024-04-18,18:00,22.16239,V,72.79316,V,8.025,V,3.349,V,0.65934,V
2024-04-18,19:00,35.27558,V,70.4981,V,8.025,V,2.382,V,0.79121,V
2024-04-18,20:00,29.78724,V,74.63918,V,6.175,V,2.642,V,0.79121,V
2024-04-18,21:00,31.46424,V,70.44821,V,6.05,V,2.972,V,0.85715,V
2024-04-18,22:00,22.01024,V,69.45036,V,5.375,V,2.901,V,0.79121,V
2024-04-18,23:00,18.75744,V,68.25294,V,4.45,V,2.571,V,0.72528,V
2024-04-19,00:00,8.28567,V,71.24649,V,4.625,V,2.83,V,0.65934,V
2024-04-19,01:00,9.15323,V,66.52333,V,5.125,V,3.184,V,1.14317,V
2024-04-19,02:00,14.44145,V,56.81093,V,5.7,V,3.538,V,1.31905,V
2024-04-19,03:00,13.52637,V,59.37208,V,6.225,V,3.774,V,1.25309,V
2024-04-19,04:00,18.61104,V,51.73852,V,7.125,V,4.245,V,1.5169,V
2024-04-19,05:00,25.47512,V,51.13981,V,7.675,V,4.693,V,1.385,V
2024-04-19,06:00,45.45766,V,38.26755,V,8.55,V,5.047,V,1.31905,V
2024-04-19,07:00,39.66078,V,41.85981,V,8.475,V,4.764,V,1.45095,V
2024-04-19,08:00,43.11504,V,34.22626,V,8.9,V,4.34,V,1.71476,V
2024-04-19,09:00,40.77722,V,45.00304,V,8.075,V,3.16,V,1.58286,V
2024-04-19,10:00,34.82679,V,44.35443,V,7.325,V,2.995,V,1.58286,V
2024-04-19,11:00,28.67355,V,45.20261,V,6.225,V,2.524,V,1.5169,V
2024-04-19,12:00,26.89604,V,46.74927,V,5.175,V,2.524,V,1.385,V
2024-04-19,13:00,26.84252,V,55.63014,V,5.7,V,3.278,V,1.385,V
2024-04-19,14:00,24.09874,V,60.22025,V,6.7,V,2.547,V,1.58286,V
2024-04-19,15:00,20.0825,V,60.36993,V,5.95,V,2.453,V,1.31905,V
2024-04-19,16:00,26.64309,V,51.33938,V,6.625,V,3.184,V,1.05524,V
2024-04-19,17:00,28.32182,V,48.84476,V,10.65,V,5.377,V,1.05524,V
2024-04-19,18:00,24.25523,V,57.37638,V,15.2,V,7.123,V,0.79143,V
2024-04-19,19:00,23.18763,V,58.62369,V,14.8,V,7.099,V,0.92333,V
2024-04-19,20:00,23.89995,V,56.62799,V,14.425,V,7.099,V,0.92333,V
2024-04-19,21:00,29.39096,V,51.04003,V,14.05,V,6.816,V,0.52762,V
2024-04-19,22:00,26.08516,V,55.48046,V,13.875,V,6.627,V,0.52762,V
2024-04-19,23:00,21.10198,V,59.67143,V,11.975,V,5.684,V,0.19786,V
2024-04-20,00:00,17.69484,V,59.57165,V,11.725,V,5.047,V,0.59357,V
2024-04-20,01:00,21.3636,V,60.93537,V,10.225,V,4.693,V,1.23144,V
2024-04-20,02:00,17.3628,V,64.12849,V,11.575,V,5.142,V,0.8796,V
2024-04-20,03:00,17.75272,V,61.61724,V,11.025,V,5.142,V,0.6597,V
2024-04-20,04:00,17.04031,V,58.67358,V,11.2,V,5.212,V,0.79164,V
2024-04-20,05:00,21.41492,V,54.83186,V,11.95,V,5.566,V,0.59373,V
2024-04-20,06:00,20.90587,V,53.68433,V,13.725,V,5.731,V,0.6597,V
2024-04-20,07:00,23.34722,V,49.94239,V,13.675,V,5.967,V,0.79164,V
2024-04-20,08:00,26.49887,V,54.48261,V,14.125,V,6.038,V,0.59373,V
2024-04-20,09:00,21.86973,V,63.06412,V,12.2,V,5.307,V,0.52776,V
2024-04-20,10:00,19.12329,V,65.45896,V,12.15,V,5.542,V,0.59373,V
2024-04-20,11:00,22.42975,V,64.86025,V,12.025,V,6.274,V,0.52776,V
2024-04-20,12:00,19.17439,V,69.05122,V,10.15,V,4.434,V,0.52776,V
2024-04-20,13:00,22.42935,V,65.8581,V,9.45,V,4.764,V,0.39582,V
2024-04-20,14:00,23.70145,V,67.50455,V,10.2,V,5.472,V,0.52776,V
2024-04-20,15:00,21.56603,V,65.70842,V,10.925,V,5.472,V,0.46179,V
2024-04-20,16:00,24.21073,V,62.21595,V,11.075,V,5.755,V,0.59373,V
2024-04-20,17:00,24.61797,V,66.00778,V,10.05,V,5.542,V,0.52776,V
2024-04-20,18:00,27.87431,V,63.91229,V,11.125,V,6.203,V,0.52776,V
2024-04-20,19:00,28.43437,V,60.27014,V,10.85,V,6.203,V,0.59373,V
2024-04-20,20:00,23.95965,V,59.12261,V,15.675,V,8.184,V,0.46179,V
2024-04-20,21:00,32.30216,V,51.18971,V,17.15,V,9.104,V,0.26388,V
2024-04-20,22:00,31.69192,V,51.58885,V,14.15,V,6.981,V,0.19791,V
2024-04-20,23:00,31.4374,V,47.64734,V,11.975,V,6.415,V,0.32985,V
